Customer_ID,Name,Age,Occupation,Monthly_Income,Gold_Weight_g,Gold_Purity,Market_Value_INR,LTV_Ratio,Loan_Amount_INR,Tenure_Months,Past_Defaults,Default_Status
CUST-7003,Frederick Narasimhan,50,Daily Wage,148260,140.45,18,895368.75,69.61965437,623352.63,9,1,0
CUST-7004,Brinda Sahota,60,Salaried,33623,111.88,18,713235,69.18924254,493481.89,6,3,1
CUST-7005,Kala Biswas,24,Daily Wage,21445,47.75,18,304406.25,62.28037747,189585.36,9,3,1
CUST-7006,Krisha Badami,27,Salaried,120870,141.57,22,1102264.02,60.22329799,663819.75,9,0,0
CUST-7007,Anirudh Bhatnagar,35,Daily Wage,57302,186.91,18,1191551.25,71.41988691,851004.56,9,0,0
CUST-7008,Faqid Chaudhari,34,Farmer,40195,161.73,20,1145129.26,71.75409284,821677.11,9,2,1
CUST-7009,Faqid Padmanabhan,55,Daily Wage,127220,15.5,20,109747.75,69.59698582,76381.13,12,0,0
CUST-7010,Xiti Dutt,26,Salaried,132034,49.53,20,350697.16,79.14680744,277565.61,9,0,0
CUST-7011,Ishita Sandhu,29,Small Business,94783,104.6,22,814415.6,73.07494493,595133.75,12,0,0
CUST-7012,Umang Goda,62,Daily Wage,96354,190.25,20,1347065.12,89.69121331,1208199.05,3,2,1
CUST-7013,Oliver Kalla,64,Small Business,113707,140.91,22,1097125.26,66.83475466,733260.98,9,1,0
CUST-7014,Kavya Agate,33,Daily Wage,44605,14.98,18,95497.5,83.38876538,79634.19,24,2,1
CUST-7015,Nimrat Nair,21,Salaried,141961,82.13,20,581521.46,68.54065222,398578.6,9,3,1
CUST-7016,Darika Grover,54,Small Business,102170,162.52,22,1265380.72,81.48327142,1031073.61,9,3,1
CUST-7017,Girik Chandran,70,Salaried,126525,109.33,20,774111.06,81.95957103,634458.1,24,2,1
CUST-7018,Harish Aurora,44,Farmer,120294,80.83,18,515291.25,87.93136268,453102.62,24,0,0
CUST-7019,Ucchal Madan,29,Farmer,20156,14.7,22,114454.2,67.58807489,77357.39,6,3,1
CUST-7020,Timothy Setty,69,Farmer,27495,50.09,24,425765,64.96308741,276590.09,6,3,1
CUST-7021,Kalpit Bajaj,26,Daily Wage,68887,63.52,20,449753.36,73.59688992,331004.49,9,2,1
CUST-7022,Ekani Sant,34,Small Business,40048,33.34,18,212542.5,61.45580252,130619.7,24,2,0
CUST-7023,Arin Krishnan,31,Daily Wage,67967,31.6,24,268600,79.2003589,212732.16,3,1,0
CUST-7024,Kala Rajagopal,40,Daily Wage,145208,118.26,22,920772.36,80.46244467,740875.95,3,1,0
CUST-7025,Zaid Wali,59,Daily Wage,59439,116.29,22,905433.94,82.83593002,750024.62,24,0,0
CUST-7026,Qasim Thakkar,40,Professional,103072,9.98,22,77704.28,71.8113416,55800.49,9,3,1
CUST-7027,Hredhaan Shroff,25,Small Business,31709,181.05,20,1281924.52,86.80943782,1112831.47,24,3,1
CUST-7028,Balveer Dube,68,Daily Wage,92879,109.19,24,928115,87.51351252,812226.04,3,0,0
CUST-7029,Qadim Banerjee,56,Professional,143979,196.11,22,1526912.46,87.59214799,1337455.42,3,0,0
CUST-7030,Kala Kade,47,Small Business,139842,168.43,24,1431655,75.61946514,1082609.85,3,2,1
CUST-7031,Pranav Mutti,53,Salaried,29037,128.34,24,1090890,62.77078492,684760.22,12,1,0
CUST-7032,Victor Kanda,53,Farmer,52926,39.66,20,280812.63,62.2423529,174784.39,12,2,0
CUST-7033,Balendra Vaidya,66,Small Business,18753,192.93,24,1639905,79.18590967,1298573.69,9,1,1
CUST-7034,Max Bose,55,Salaried,50276,65.88,18,419985,62.66725316,263193.06,3,0,0
CUST-7035,Sneha Toor,69,Small Business,79878,76.93,20,544702.86,83.17625928,453063.46,9,3,1
CUST-7036,Ekbal Ahuja,43,Salaried,65059,81.58,24,693430,80.34002252,557101.82,12,3,1
CUST-7037,Turvi Dubey,54,Small Business,28733,65.41,24,555985,73.39495156,408064.92,24,0,0
CUST-7038,Ronith Misra,33,Professional,93229,31.48,20,222894.14,68.73189009,153199.36,3,0,0
CUST-7039,Andrew Rajan,61,Salaried,36996,47.66,24,405110,84.28370388,341441.71,9,0,0
CUST-7040,Samarth Vaidya,35,Salaried,37359,169.54,20,1200427.97,80.66058131,968272.18,6,3,1
CUST-7041,Parth Bhargava,38,Daily Wage,47942,108.34,18,690667.5,82.49607203,569773.56,3,3,1
CUST-7042,Suhani Iyengar,61,Daily Wage,52773,190.42,22,1482610.12,71.86339258,1065453.93,12,3,1
CUST-7043,Lila Bath,55,Professional,94483,23.18,24,197030,63.01907502,124166.48,6,0,0
CUST-7044,Gaurika Rau,22,Professional,41328,92.24,24,784040,61.90969546,485396.78,6,2,0
CUST-7045,Wyatt Modi,31,Farmer,65133,98.93,22,770268.98,69.07554893,532067.53,3,0,0
CUST-7046,Onkar Dash,44,Small Business,106476,149.3,24,1269050,75.08365538,952849.13,9,2,0
CUST-7047,Harsh Rau,47,Farmer,99471,28.67,18,182771.25,78.58685603,143634.18,12,2,1
CUST-7048,Radha Salvi,38,Small Business,17542,187.18,22,1457383.48,60.58829016,883003.73,24,1,0
CUST-7049,Viraj Gole,61,Daily Wage,125145,190.79,20,1350888.59,86.68573621,1171027.72,12,2,1
CUST-7050,Alka More,45,Farmer,72210,105.69,24,898365,83.36722317,748941.95,9,0,0
CUST-7051,Chakrika Kala,62,Salaried,67748,18.01,20,127519.8,74.38205782,94851.85,6,0,0
CUST-7052,Pooja Varma,23,Daily Wage,54707,8.2,20,58060.1,88.4780731,51370.46,9,3,1
CUST-7053,Devika Khanna,22,Professional,60819,135.62,20,960257.41,85.52128821,821224.51,12,0,0
CUST-7054,Ishani Deep,51,Daily Wage,57200,135.74,22,1056871.64,72.31832618,764311.88,24,0,0
CUST-7055,Megha Ravel,32,Salaried,131257,143.24,18,913155,74.67444902,681893.46,6,1,0
CUST-7056,Aarnav Oza,52,Farmer,20228,153.54,20,1087139.97,76.84651819,835429.21,6,3,1
CUST-7057,Yashvi Chaudhry,52,Professional,59795,131.47,20,930873.33,78.17901072,727747.56,24,1,0
CUST-7058,Mahika Koshy,64,Professional,78473,145.13,22,1129982.18,85.89122762,970555.57,6,3,1
CUST-7059,Nathan Lalla,42,Professional,125281,149.45,24,1270325,75.39994533,957824.36,24,0,0
CUST-7060,Urishilla Kapur,44,Professional,16738,178.99,22,1393616.14,68.70818305,957528.33,3,1,1
CUST-7061,Dakshesh Patel,63,Professional,37401,121.64,24,1033940,65.17225329,673842,12,2,0
CUST-7062,Bimala Handa,24,Daily Wage,44463,21.53,22,167632.58,73.92392753,123920.59,6,2,1
CUST-7063,Arjun Khurana,63,Farmer,15720,35.64,18,227205,78.89440617,179252.04,12,2,1
CUST-7064,Zehaan Deshmukh,68,Daily Wage,148206,80.02,22,623035.72,61.5566994,383520.23,3,1,0
CUST-7065,Kiaan Rama,41,Professional,105651,115.16,20,815390.38,88.54773185,722009.69,3,2,1
CUST-7066,Ekaja Sama,62,Small Business,71737,188.29,24,1600465,87.93396042,1407352.26,24,0,0
CUST-7067,Ekavir Vasa,27,Small Business,70594,178.91,22,1392993.26,82.88269958,1154550.42,12,3,1
CUST-7068,Upadhriti Zacharia,44,Farmer,87894,14.61,24,124185,87.33061522,108451.52,12,0,0
CUST-7069,Nidra Ramachandran,60,Farmer,127706,183.8,18,1171725,72.68658101,851686.84,9,2,1
CUST-7070,Inaya Shetty,64,Salaried,59723,61.32,24,521220,67.56194012,352146.34,6,0,0
CUST-7071,Omkaar Konda,67,Salaried,87820,189.73,20,1343383.26,81.26980426,1091764.95,24,2,1
CUST-7072,Dalbir Saraf,42,Farmer,138040,186.98,24,1589330,74.91336348,1190620.56,3,3,1
CUST-7073,Vincent Swaminathan,38,Salaried,41897,125.7,22,978700.2,79.03293272,773495.47,6,2,1
CUST-7074,Veda Narain,44,Small Business,129680,109.41,20,774677.51,86.07998718,666842.3,9,3,1
CUST-7075,Lucky Lala,49,Salaried,89359,52.47,24,445995,73.39527953,327339.28,3,2,0
CUST-7076,Faraj Desai,42,Small Business,45607,88.79,24,754715,75.58310971,570437.07,6,0,0
CUST-7077,Tanay Chatterjee,29,Professional,41049,70.3,18,448162.5,89.42275187,400759.24,12,1,1
CUST-7078,Garima Lata,50,Farmer,78770,72.63,20,514256.71,86.25734303,443584.17,3,2,1
CUST-7079,Falan Jhaveri,53,Professional,113402,95.77,18,610533.75,73.79408955,450537.82,12,0,0
CUST-7080,Umang Choudhry,48,Daily Wage,112544,174.95,18,1115306.25,63.65911556,709994.09,6,2,0
CUST-7081,Dominic Babu,22,Daily Wage,139376,148.49,24,1262165,67.44768923,851301.13,9,2,0
CUST-7082,Yahvi Ganesan,34,Daily Wage,57432,64.9,20,459524.45,87.14718878,400462.64,3,1,0
CUST-7083,Bina Pathak,35,Daily Wage,61992,77.19,20,546543.79,61.23304659,334665.41,24,3,1
CUST-7084,Saksham Banerjee,21,Daily Wage,71539,42.41,18,270363.75,85.41151413,230921.77,12,1,0
CUST-7085,Vincent Rao,63,Farmer,89004,31.67,20,224239.43,74.00531002,165949.09,6,0,0
CUST-7086,Robert Acharya,68,Small Business,22413,114.67,22,892820.62,76.43851851,682458.85,3,2,1
CUST-7087,Samaksh Chokshi,23,Salaried,25149,6.31,22,49129.66,86.13072175,42315.73,3,1,0
CUST-7088,Darpan Divan,53,Small Business,66805,166.3,24,1413550,63.43461407,896679.99,6,3,1
CUST-7089,Aishani Swaminathan,69,Small Business,91822,171.27,20,1212677.23,73.60774275,892624.34,3,3,1
CUST-7090,Mahika Nadkarni,59,Farmer,77107,130.11,22,1013036.46,75.26069172,762418.25,3,1,0
CUST-7091,Baljiwan Ratti,66,Small Business,72408,149.22,18,951277.5,64.09329942,609705.14,12,1,0
CUST-7092,Udyati Kapur,25,Small Business,83691,173.82,24,1477470,62.31099104,920626.2,9,2,0
CUST-7093,Dhriti Warrior,21,Daily Wage,104338,43.53,22,338924.58,83.42212012,282738.07,9,0,0
CUST-7094,Harini Prasad,46,Professional,68709,99.93,24,849405,78.11607404,663521.84,9,3,1
CUST-7095,Owen Krishnan,69,Salaried,143030,107.97,22,840654.42,71.9489543,604842.06,9,1,0
CUST-7096,Noah Sharma,51,Professional,27482,103.78,20,734814.29,73.19020761,537812.1,3,1,0
CUST-7097,Jagdish Agrawal,55,Farmer,57118,80.56,24,684760,85.85697307,587914.21,12,3,1
CUST-7098,Balhaar Venkatesh,29,Small Business,122777,68.1,24,578850,69.84599746,404303.56,3,2,1
CUST-7099,Suhani Handa,35,Small Business,91773,44.82,22,348968.52,64.76371689,226004.98,12,2,1
CUST-7100,Jack Jhaveri,38,Farmer,104164,172.71,22,1344720.06,71.81555739,965718.21,24,1,0
CUST-7101,Gaurika Krish,39,Farmer,32867,7.3,20,51687.65,66.54339946,34394.72,6,2,0
CUST-7102,Bhavna Bedi,59,Daily Wage,115459,182.87,18,1165796.25,84.17031884,981254.42,9,3,1
CUST-7103,Hemangini Batta,68,Professional,91661,194.81,18,1241913.75,79.51825473,987548.14,9,0,0
CUST-7104,Ubika Puri,38,Professional,89678,46.96,24,399160,69.93085607,279136.01,24,2,1
CUST-7105,Udarsh Srinivas,68,Small Business,46986,130.5,18,831937.5,63.30546789,526661.93,12,2,1
CUST-7106,Brijesh Chandra,29,Salaried,112620,33.54,24,285090,67.30695817,191885.41,24,0,0
CUST-7107,Divya Lala,55,Salaried,120923,192.37,18,1226358.75,89.58642083,1098650.91,24,2,1
CUST-7108,Kashvi Vasa,36,Salaried,21089,14.77,22,114999.22,82.32841679,94677.04,24,3,1
CUST-7109,Amrita Gill,56,Small Business,77455,186.56,18,1189320,72.69480664,864573.87,9,2,1
CUST-7110,Brinda Vyas,67,Farmer,147980,161.42,18,1029052.5,63.02306171,648540.39,9,3,0
CUST-7111,Ansh Parsa,62,Daily Wage,143273,61.6,20,436158.8,82.25629064,358768.05,3,2,1
CUST-7112,Jalsa Ranganathan,33,Small Business,49441,24.9,22,193871.4,80.14683534,155381.79,12,2,1
CUST-7113,Nirja Walla,35,Farmer,28686,184.56,18,1176570,79.87021353,939728.97,3,2,1
CUST-7114,Raagini Krishnamurthy,63,Small Business,78166,145.37,20,1029292.28,69.41326299,714465.36,9,2,0
CUST-7115,Aarush Oza,56,Small Business,36283,48.8,18,311100,62.92385138,195756.1,6,3,1
CUST-7116,Ekbal Nigam,24,Farmer,137653,116.86,20,827427.23,77.56507744,641794.57,24,1,0
CUST-7117,Omkaar Kala,45,Professional,43751,184.54,24,1568590,89.52557957,1404289.29,24,3,1
CUST-7118,Chaman Jaggi,57,Professional,134667,77.68,18,495210,87.26534005,432146.69,9,1,0
CUST-7119,Charita Anne,30,Professional,136700,9.24,22,71942.64,76.43978138,54992.8,24,3,1
CUST-7120,Indrajit Krish,28,Salaried,74028,93.16,22,725343.76,74.83789776,542832.02,6,1,0
CUST-7121,Oviya Yohannan,60,Farmer,139747,124.52,24,1058420,64.38715882,681486.57,6,2,0
CUST-7122,Oscar Venkataraman,61,Professional,101799,164.82,20,1167008.01,80.33215982,937482.74,3,2,1
CUST-7123,Lopa Dayal,35,Professional,134659,137.48,20,973427.14,67.58447358,657885.61,6,3,1
CUST-7124,Anvi Chawla,68,Farmer,80442,194.02,18,1236877.5,80.21667616,992182.02,12,3,1
CUST-7125,Chatresh Roy,58,Salaried,49358,73.23,22,570168.78,78.90414928,449886.83,12,0,0
CUST-7126,Falak Bala,31,Small Business,140994,183.1,22,1425616.6,81.97335263,1168625.72,3,2,1
CUST-7127,Gavin Chauhan,42,Farmer,91586,63.07,20,446567.13,88.75143055,396334.72,9,1,1
CUST-7128,Aashi Dugar,49,Daily Wage,29387,37.5,24,318750,71.22876632,227041.69,6,3,1
CUST-7129,Devika Basu,58,Small Business,114702,21.52,24,182920,84.60243459,154754.77,3,3,1
CUST-7130,Dev Gade,64,Salaried,47082,158.39,24,1346315,61.50717595,828080.34,9,1,0
CUST-7131,Vedika Hayre,26,Daily Wage,38683,181.93,24,1546405,67.5322095,1044321.46,9,1,0
CUST-7132,Logan Ghose,63,Daily Wage,64923,174.16,20,1233139.88,81.56451412,1005804.55,12,3,1
CUST-7133,Anirudh Kohli,31,Daily Wage,133978,76.61,20,542437.1,81.0760273,439786.45,24,1,0
CUST-7134,Tanmayi Sinha,26,Professional,103436,10.26,18,65407.5,83.18010324,54406.03,24,0,0
CUST-7135,Benjamin Mukhopadhyay,27,Professional,136508,120.87,22,941093.82,73.55644466,692235.15,24,1,0
CUST-7136,Chanchal Magar,44,Professional,19553,157.62,24,1339770,84.73532527,1135258.47,12,3,1
CUST-7137,Chandresh Sama,68,Salaried,122693,82.47,18,525746.25,66.45468409,349383.01,3,1,0
CUST-7138,Wahab Sami,47,Professional,130107,91.67,18,584396.25,65.93685399,385332.5,12,2,0
CUST-7139,Isaac Vala,54,Small Business,60230,36.1,22,281074.6,88.33437361,248285.49,12,2,1
CUST-7140,Upadhriti Thakur,63,Professional,116332,144.19,20,1020937.29,76.60203474,782058.74,6,1,0
CUST-7141,Amruta Padmanabhan,39,Professional,44036,42.91,24,364735,76.58607413,279336.22,3,3,1
CUST-7142,Nikita Parmar,23,Small Business,121027,41.74,24,354790,76.94013364,272975.9,3,3,1
CUST-7143,Widisha Saran,62,Small Business,36497,113.57,24,965345,67.6682711,653232.27,9,3,1
CUST-7144,Jagat Bala,39,Daily Wage,47201,122.51,18,781001.25,65.07213813,508214.21,12,3,1
CUST-7145,Zaid Buch,46,Salaried,55363,195.11,20,1381476.35,71.99212972,994554.25,12,3,1
CUST-7146,Sneha Patla,24,Daily Wage,16428,48.69,20,344749.54,85.37189286,294319.21,3,3,1
CUST-7147,Balhaar Pathak,32,Daily Wage,120875,189.16,18,1205895,81.60654218,984089.21,6,2,1
CUST-7148,Ranveer Choudhary,66,Salaried,104971,151.62,20,1073545.41,76.79155378,824392.2,3,1,0
CUST-7149,Charita Basu,66,Professional,145086,30,22,233580,70.62172807,164958.23,12,0,0
CUST-7150,Advay D’Alia,45,Salaried,101603,160.17,18,1021083.75,68.31308237,697533.78,6,3,1
CUST-7151,Theodore Dora,52,Daily Wage,143143,100.36,24,853060,60.98182953,520211.6,9,1,0
CUST-7152,Harita Mangat,47,Professional,74071,8.4,20,59476.2,89.07744919,52979.88,24,1,0
CUST-7153,Victor Dua,68,Salaried,143874,13.77,24,117045,88.69773108,103816.26,24,1,0
CUST-7154,Yoshita Shankar,26,Small Business,33858,129.86,22,1011089.96,76.00264142,768455.08,6,3,1
CUST-7155,Jyoti Mani,21,Small Business,77766,119.76,20,847960.68,80.8512779,685587.05,12,2,1
CUST-7156,Hitesh Kamdar,25,Small Business,120490,34.59,20,244914.49,79.09260786,193709.26,24,0,0
CUST-7157,Ekbal Biswas,50,Salaried,91196,160.65,18,1024143.75,65.71843606,673051.26,6,1,0
CUST-7158,Gaurang Grewal,42,Professional,116299,183.26,18,1168282.5,87.32555639,1020209.19,3,1,0
CUST-7159,Zashil Chaudhary,31,Salaried,87006,113.02,24,960670,67.25231895,646072.85,24,3,1
CUST-7160,Lakshit Parmar,44,Salaried,29839,75.12,18,478890,67.11737342,321418.39,12,0,0
CUST-7161,Anita Bedi,38,Professional,17583,19.33,22,150503.38,69.28589468,104277.61,12,3,1
CUST-7162,Pahal Gopal,36,Daily Wage,36421,73.31,18,467351.25,66.62756728,311384.77,9,2,1
CUST-7163,Ekantika Kalita,62,Small Business,109274,103.01,24,875585,74.67843878,653873.21,6,3,1
CUST-7164,Idika Jhaveri,49,Farmer,83577,40.37,18,257358.75,78.25977253,201408.37,9,2,1
CUST-7165,Rachita Dutta,68,Salaried,104938,177.81,20,1258983.7,82.87185507,1043343.15,24,1,0
CUST-7166,Ekani Misra,39,Small Business,124889,197.44,22,1537267.84,64.47388415,991136.29,6,0,0
CUST-7167,Jeevika Dhar,57,Farmer,123802,62.05,18,395568.75,78.81122735,311752.59,3,0,0
CUST-7168,Shivani Kurian,46,Small Business,96380,185.52,24,1576920,87.00641491,1372021.56,3,3,1
CUST-7169,Zaid Kothari,23,Small Business,115187,83.05,20,588035.53,71.03873409,417733,24,2,0
CUST-7170,Barkha Behl,63,Farmer,58586,108.08,18,689010,71.93618822,495647.53,3,1,0
CUST-7171,Advik Kakar,52,Professional,17507,50.85,20,360043.42,79.09279924,284768.42,24,0,0
CUST-7172,Reyansh Chada,43,Salaried,107635,171.64,22,1336389.04,80.48203201,1075553.05,3,3,1
CUST-7173,Lakshmi Wali,65,Professional,60950,111.34,22,866893.24,66.22102725,574065.61,12,0,0
CUST-7174,Yochana Jani,34,Farmer,77282,38.7,22,301318.2,60.07279849,181010.28,12,0,0
CUST-7175,Nimrat Shroff,57,Professional,138812,16.08,18,102510,80.41729255,82435.77,6,0,0
CUST-7176,Ayush Nazareth,46,Small Business,126969,195.84,22,1524810.24,66.05931246,1007279.16,9,3,1
CUST-7177,Oscar Dhaliwal,37,Farmer,43630,186.31,20,1319167.95,73.66370348,971747.97,3,3,1
CUST-7178,Chaaya Vora,66,Small Business,139587,21.28,20,150673.04,71.5267205,107771.48,24,0,0
CUST-7179,Yashasvi Jha,27,Salaried,32795,55.43,18,353366.25,87.65264297,309734.86,3,2,1
CUST-7180,Kamya Pandya,21,Farmer,149193,145.53,24,1237005,65.3283146,808114.52,12,0,0
CUST-7181,Ganga Kumar,32,Farmer,20218,109.92,24,934320,84.11467247,785900.21,24,3,1
CUST-7182,Kabir Narayan,21,Professional,144733,9.95,18,63431.25,79.162971,50214.06,6,3,1
CUST-7183,Chakradev Kashyap,24,Farmer,73247,117.5,18,749062.5,64.06341577,479875.02,3,3,1
CUST-7184,Yug Lall,42,Farmer,99989,23.73,18,151278.75,81.27806751,122956.44,3,0,0
CUST-7185,William Vaidya,65,Professional,100007,192.57,18,1227633.75,86.32011752,1059694.9,3,2,1
CUST-7186,Jeet Balan,24,Small Business,125868,180.41,24,1533485,62.70193144,961524.71,6,0,0
CUST-7187,Chaitaly Zacharia,55,Small Business,149049,105.57,24,897345,80.3082504,720642.07,12,2,1
CUST-7188,Lopa Chowdhury,65,Small Business,37654,104.22,20,737929.71,85.073282,627781.02,3,1,1
CUST-7189,Baljiwan Bhargava,56,Daily Wage,132801,166.59,22,1297069.74,73.22968454,949840.08,3,2,0
CUST-7190,Dominic Bobal,38,Professional,132816,25.18,18,160522.5,73.79700255,118460.79,12,1,0
CUST-7191,Lajita Zachariah,30,Small Business,137959,60.15,22,468327.9,76.41204496,357858.93,6,1,0
CUST-7192,Triveni Bahl,52,Salaried,26668,94.93,22,739124.98,82.32487629,608483.73,12,0,0
CUST-7193,Amaira Kata,32,Farmer,109508,107.61,18,686013.75,71.3285024,489323.33,24,1,0
CUST-7194,Jatin Rajagopal,69,Salaried,76947,22.94,22,178610.84,74.37941191,132849.69,24,2,1
CUST-7195,Upadhriti Narula,32,Salaried,78235,142.89,24,1214565,67.00517793,813821.44,12,0,0
CUST-7196,Charan Suri,32,Salaried,37133,63.2,18,402900,69.78831193,281177.11,9,2,1
CUST-7197,Hemani Datta,63,Professional,79414,170.1,24,1445850,65.35297994,944906.06,24,0,0
CUST-7198,Niharika Chaudhary,52,Professional,44939,16.4,24,139400,60.24577054,83982.6,24,3,1
CUST-7199,Noah Sabharwal,64,Daily Wage,63457,133.22,24,1132370,64.57358778,731211.94,12,2,0
CUST-7200,Jairaj Karan,44,Farmer,100927,46.24,18,294780,71.68959169,211326.58,6,3,1
CUST-7201,Ekani Narayanan,23,Salaried,49071,159.48,22,1241711.28,62.10966629,771222.73,24,2,1
CUST-7202,Ikshita Bose,70,Professional,122417,44.12,22,343518.32,64.13568337,220317.82,12,3,1
CUST-7203,Sachi Dhar,52,Daily Wage,107521,74.98,22,583794.28,87.56428027,511195.26,3,3,1
CUST-7204,Warinder Deep,52,Small Business,15776,121.73,22,947789.78,63.8376891,605047.09,9,3,1
CUST-7205,Mahika Barad,58,Farmer,102053,152.78,18,973972.5,66.42787357,646989.22,9,3,1
CUST-7206,Chandran Bhandari,32,Professional,25977,162.1,20,1147749.05,72.13475399,827925.95,9,2,1
CUST-7207,Gagan Saini,33,Farmer,117004,57,20,403588.5,70.24690732,283508.44,3,3,1
CUST-7208,Daniel Venkataraman,65,Farmer,120779,16.32,22,127067.52,88.71160137,112723.63,24,1,0
CUST-7209,Inaya Deo,23,Salaried,42751,86.59,18,552011.25,82.78807898,456999.51,6,0,0
CUST-7210,Pratyush Boase,58,Professional,110394,167.77,22,1306257.22,83.54489145,1091311.18,3,1,0
CUST-7211,Gavin Issac,70,Salaried,125056,135.7,24,1153450,69.1662763,797798.41,12,1,0
CUST-7212,Anjali Bath,63,Farmer,53689,158.54,18,1010692.5,84.22420478,851247.72,6,0,0
CUST-7213,Harshil Pall,69,Small Business,39980,47.39,18,302111.25,76.35142953,230666.26,6,2,0
CUST-7214,Wyatt Kothari,22,Daily Wage,127833,193.99,24,1648915,63.55843319,1048024.54,24,2,0
CUST-7215,Girish Grewal,65,Professional,46096,175.69,22,1367922.34,88.28816107,1207713.48,3,3,1
CUST-7216,Mitali Kurian,70,Professional,95342,67.12,18,427890,85.43252074,365557.21,24,2,1
CUST-7217,Quincy Barad,69,Professional,123532,90.1,20,637953.05,67.84840309,432840.96,3,0,0
CUST-7218,Anjali Dalal,24,Small Business,57465,171.8,24,1460300,76.16609896,1112253.54,24,1,1
CUST-7219,Qasim Palla,48,Professional,18012,166.67,20,1180106.94,70.48570335,831806.68,6,1,0
CUST-7220,Rohan Behl,68,Professional,53877,6.71,20,47510.15,87.91653303,41769.28,6,3,1
CUST-7221,Lohit Keer,47,Farmer,99129,129.37,22,1007274.82,87.49118753,881276.7,3,1,0
CUST-7222,Aadi Sabharwal,48,Small Business,143979,64.47,24,547995,88.66340741,485871.04,9,1,0
CUST-7223,Gabriel Golla,66,Small Business,145394,169.47,22,1319493.42,85.87587088,1133126.47,9,3,1
CUST-7224,Zashil Ramakrishnan,44,Daily Wage,26271,39.83,24,338555,69.20357306,234292.16,12,3,1
CUST-7225,Rachita Subramanian,36,Salaried,101771,121.56,22,946466.16,65.46375913,619592.33,24,2,1
CUST-7226,Shivansh Puri,64,Professional,36167,71.69,20,507601.04,83.65411399,424629.15,24,3,1
CUST-7227,Daniel Malhotra,47,Daily Wage,45669,191.85,24,1630725,86.62343497,1412590.01,3,1,1
CUST-7228,Reva Ravel,53,Farmer,28294,106.1,20,751241.05,76.83374786,577206.65,6,3,1
CUST-7229,Ekaja Rajan,46,Daily Wage,65146,25.73,20,182181.26,74.4551865,135643.4,9,3,1
CUST-7230,Nikita Date,30,Professional,135772,167.88,22,1307113.68,69.17287256,904168.08,12,3,1
CUST-7231,Zilmil Mahal,29,Daily Wage,100951,96.42,24,819570,73.93653392,605961.65,6,3,1
CUST-7232,Azaan Bhatt,53,Farmer,68974,53.02,22,412813.72,74.65252231,308175.85,9,0,0
CUST-7233,Aarush Gole,54,Salaried,55250,164.18,20,1162476.49,86.90319217,1010229.18,24,3,1
CUST-7234,Vinaya Deep,68,Salaried,120838,91.85,24,780725,88.73031905,692739.78,3,0,0
CUST-7235,Balveer Dubey,61,Farmer,82988,196.46,22,1529637.56,65.21028674,997481.04,9,1,0
CUST-7236,Vidhi Dugal,38,Farmer,146143,129.69,20,918270.04,68.07587136,625120.33,12,1,0
CUST-7237,Anika Brar,33,Farmer,102260,38.51,24,327335,85.93625327,281299.43,3,1,0
CUST-7238,Thomas Merchant,51,Farmer,76839,172.76,18,1101345,61.40313955,676260.41,6,0,0
CUST-7239,Dominic Rege,35,Salaried,141468,71.03,24,603755,74.16344758,447765.52,12,3,1
CUST-7240,Gauri Chada,44,Salaried,36826,148.66,20,1052587.13,77.12239363,811780.39,6,3,1
CUST-7241,Abeer Narasimhan,50,Daily Wage,82542,7.51,20,53174.56,64.91544761,34518.5,3,2,1
CUST-7242,Kevin Kumar,57,Professional,28507,99.68,18,635460,72.1265191,458335.18,6,3,1
CUST-7243,Vasatika Chakraborty,54,Salaried,23879,148.83,24,1265055,76.30335207,965279.37,9,1,0
CUST-7244,Vedika Cherian,63,Salaried,111127,138.33,24,1175805,88.95883769,1045982.46,9,3,1
CUST-7245,Amol Grover,70,Farmer,116638,146.07,24,1241595,85.69943195,1064039.86,12,0,0
CUST-7246,Brinda Bhavsar,54,Farmer,33077,92.46,20,654663.03,64.25287188,420639.8,3,1,0
CUST-7247,Tejas Hora,34,Salaried,147108,24.89,18,158673.75,85.12458596,135070.37,6,0,0
CUST-7248,Sachi Pradhan,32,Professional,22474,80.91,22,629965.26,77.68830507,489409.33,6,0,0
CUST-7249,Ikshita Toor,57,Daily Wage,92913,193.7,20,1371492.85,88.40867618,1212518.67,12,2,1
CUST-7250,Gaurav Bhavsar,45,Small Business,51307,73.73,20,522045.26,65.74044497,343194.88,9,2,0
CUST-7251,Shivani Oza,54,Farmer,79261,193.17,24,1641945,64.69877604,1062318.32,12,3,1
CUST-7252,Urvi Shah,23,Professional,45430,18.79,22,146298.94,76.73275834,112259.21,9,2,1
CUST-7253,Arin Sarna,30,Small Business,133355,7.49,24,63665,87.09944308,55451.86,9,1,0
CUST-7254,Riya Sangha,65,Salaried,71981,132.86,20,940715.23,65.23491434,613674.77,12,3,1
CUST-7255,Pahal Bhavsar,57,Small Business,81073,110.06,22,856927.16,82.77587237,709328.93,6,3,1
CUST-7256,Urishilla Bawa,39,Small Business,105176,164.13,20,1162122.46,65.94404705,766350.58,12,1,0
CUST-7257,Dominic Brar,50,Professional,54771,64.13,22,499316.18,65.5949372,327526.13,3,3,1
CUST-7258,Dhriti Comar,28,Small Business,118906,128.49,24,1092165,75.51766132,824777.47,12,1,0
CUST-7259,Gopal Vora,30,Farmer,72514,136.57,18,870633.75,82.62961042,719401.28,3,1,0
